[Performance] 2025-03-24 10:22:16: 2913624 bytes/s, 23308992 bps, 56 fps
[Performance] 2025-03-24 10:23:55: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:23:56: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:23:57: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:23:58: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:23:59: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:00: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:01: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:02: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:03: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:04: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:05: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:06: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:07: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:24:08: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:09: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:10: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:11: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:12: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:13: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:14: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:15: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:16: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:17: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:24:18: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:19: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:20: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:21: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:22: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:23: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:24: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:25: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:26: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:27: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:28: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:29: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:30: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:31: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:32: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:24:33: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:34: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:35: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:36: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:37: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:38: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:39: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:40: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:41: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:42: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:43: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:44: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:45: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:46: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:47: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:24:48: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:49: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:50: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:51: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:52: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:53: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:54: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:55: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:56: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:24:57: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:24:58: 3069711 bytes/s, 24557688 bps, 59 fps
[Performance] 2025-03-24 10:24:59: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:25:00: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:01: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:02: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:03: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:04: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:05: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:06: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:07: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:08: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:09: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:10: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:11: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:12: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:25:13: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:14: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:15: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:16: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:17: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:18: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:19: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:20: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:21: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:22: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:25:23: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:24: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:25: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:26: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:27: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:28: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:29: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:30: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:31: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:32: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:33: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:34: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:35: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:36: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:37: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:25:38: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:39: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:40: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:41: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:42: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:43: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:44: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:45: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:46: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:47: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:48: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:49: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:50: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:51: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:52: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:53: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:54: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:25:55: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:56: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:57: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:58: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:25:59: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:00: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:01: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:02: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:03: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:04: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:05: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:06: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:07: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:08: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:09: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:26:10: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:11: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:12: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:13: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:14: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:15: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:16: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:17: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:18: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:19: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:26:20: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:21: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:22: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:23: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:24: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:26:25: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:26: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:27: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:28: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:29: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:30: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:31: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:32: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:33: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:34: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:35: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:36: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:37: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:38: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:26:39: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:40: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:41: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:42: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:43: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:44: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:45: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:46: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:47: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:48: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:49: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:50: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:51: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:52: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:53: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:26:54: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:55: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:56: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:57: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:58: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:26:59: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:00: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:01: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:02: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:03: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:27:04: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:05: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:06: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:07: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:08: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:09: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:10: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:11: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:12: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:13: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:27:14: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:15: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:16: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:17: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:18: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:19: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:20: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:21: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:22: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:23: 3173769 bytes/s, 25390152 bps, 61 fps
[Performance] 2025-03-24 10:27:24: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:25: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:26: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:27: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:28: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:29: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:30: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:31: 3121740 bytes/s, 24973920 bps, 60 fps
[Performance] 2025-03-24 10:27:32: 3121740 bytes/s, 24973920 bps, 60 fps
