[Performance] 2025-03-24 10:01:39: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:40: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:01:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:42: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:01:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:44: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:01:45: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:47: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:49: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:51: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:52: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:53: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:54: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:55: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:01:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:57: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:58: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:01:59: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:01: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:02: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:02:03: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:04: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:05: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:07: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:02:08: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:09: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:10: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:12: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:02:13: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:14: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:15: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:16: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:17: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:02:18: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:19: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:20: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:21: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:22: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:02:23: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:24: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:25: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:26: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:27: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:02:28: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:29: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:30: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:31: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:32: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:02:33: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:34: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:35: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:36: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:38: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:39: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:40: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:42: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:44: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:45: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:47: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:49: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:51: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:02:52: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:53: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:54: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:02:55: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:57: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:58: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:02:59: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:03:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:01: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:02: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:03: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:04: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:05: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:07: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:08: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:09: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:03:10: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:12: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:13: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:14: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:15: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:16: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:17: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:18: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:19: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:03:20: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:21: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:22: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:03:23: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:03:24: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:25: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:26: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:27: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:28: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:29: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:03:30: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:31: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:32: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:03:33: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:34: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:03:35: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:36: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:38: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:39: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:40: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:03:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:42: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:44: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:45: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:47: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:49: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:03:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:51: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:52: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:03:53: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:03:54: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:55: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:57: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:58: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:03:59: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:01: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:04:02: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:03: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:04: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:05: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:07: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:04:08: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:09: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:10: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:12: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:04:13: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:14: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:15: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:16: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:17: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:18: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:19: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:20: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:21: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:22: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:04:23: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:24: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:25: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:26: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:04:27: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:28: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:29: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:30: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:31: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:32: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:33: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:34: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:35: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:36: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:38: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:39: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:40: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:41: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:04:42: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:44: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:45: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:47: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:04:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:49: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:51: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:52: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:04:53: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:54: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:04:55: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:57: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:04:58: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:04:59: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:00: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:01: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:02: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:03: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:04: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:05: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:07: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:08: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:09: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:10: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:12: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:13: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:14: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:15: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:16: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:17: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:05:18: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:19: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:20: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:21: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:22: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:23: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:24: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:25: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:26: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:27: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:05:28: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:29: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:30: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:31: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:32: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:05:33: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:34: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:35: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:36: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:38: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:39: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:40: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:42: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:44: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:45: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:46: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:47: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:05:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:49: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:51: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:52: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:05:53: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:54: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:55: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:05:56: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:57: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:05:58: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:05:59: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:00: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:01: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:02: 6139422 bytes/s, 49115376 bps, 118 fps
[Performance] 2025-03-24 10:06:03: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:06:04: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:05: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:06: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:07: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:08: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:09: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:10: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:11: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:12: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:13: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:14: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:15: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:06:16: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:17: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:18: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:19: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:20: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:21: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:22: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:23: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:24: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:25: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:26: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:27: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:28: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:29: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:30: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:31: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:32: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:33: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:34: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:35: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:36: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:37: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:38: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:39: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:40: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:41: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:42: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:43: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:44: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:45: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:46: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:47: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:48: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:49: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:50: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:51: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:52: 6191451 bytes/s, 49531608 bps, 119 fps
[Performance] 2025-03-24 10:06:53: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:54: 6243480 bytes/s, 49947840 bps, 120 fps
[Performance] 2025-03-24 10:06:55: 6295509 bytes/s, 50364072 bps, 121 fps
[Performance] 2025-03-24 10:06:57: 6347538 bytes/s, 50780304 bps, 122 fps
